total_price_excluding_optional_support,max_unit_price,avg_unit_price,min_unit_price,students_reached,posted_month,posted_dayofweek,total_quantity,primary_focus_subject,unique_items,primary_focus_area,school_metro,grade_level,resource_type,poverty_level,school_charter_t,school_magnet_t,label
424.64,376.99,376.99,376.99,30,11,1,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
322.6,99.5,56.67,24.95,80,10,6,5.0,Mathematics,5,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
168.0,44.99,44.99,44.99,30,4,6,3.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
382.8,10.95,2.146086957,1.12,60,1,0,106.0,Special Needs,23,Special Needs,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
393.26,125.52,48.18,7.95,350,10,3,7.0,Literacy,7,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
206.0,32.71,13.284,2.49,15,4,6,19.0,Literature & Writing,10,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
670.0,22.49,22.49,22.49,45,6,2,25.0,Environmental Science,1,Math & Science,urban,Grades 6-8,Other,highest poverty,False,True,1
549.49,499.99,499.99,499.99,105,8,2,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
2085.0,2000.0,2000.0,2000.0,100,11,4,1.0,Other,1,Health & Sports,suburban,Grades 9-12,Technology,moderate poverty,False,False,0
467.92,18.99,5.754166667,1.99,350,10,3,60.0,Environmental Science,12,Math & Science,suburban,Grades 6-8,Supplies,highest poverty,True,False,1
283.62,32.99,21.21727273,6.99,22,3,0,13.0,Health & Wellness,11,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
147.52,74.95,35.13333333,13.95,36,2,3,3.0,Mathematics,3,Math & Science,rural,Grades 9-12,Supplies,highest poverty,False,False,1
2085.0,2000.0,2000.0,2000.0,34,11,5,1.0,Character Education,1,Math & Science,rural,Grades 6-8,Technology,highest poverty,False,False,1
177.2,4.67,4.67,4.67,29,8,3,30.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
438.56,19.76,5.163636364,2.92,30,4,2,77.0,Literature & Writing,77,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
197.75,49.99,25.575,1.16,30,8,3,6.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
592.06,99.5,34.609375,19.95,21,9,5,16.0,Literacy,16,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,0
314.73,62.5,39.275,24.9,20,1,3,7.0,Literacy,6,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
139.45,8.06,3.958076923,3.08,16,4,1,26.0,Literacy,26,Literacy & Language,rural,Grades PreK-2,Other,highest poverty,False,False,1
626.29,15.01,15.01,15.01,35,1,4,35.0,Visual Arts,1,Music & The Arts,urban,Grades 9-12,Other,highest poverty,False,True,1
486.0,71.99,20.37,2.16,700,3,6,24.0,Visual Arts,8,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
311.23,22.5,16.55266667,14.35,50,1,6,15.0,Literature & Writing,15,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
290.54,39.99,39.99,39.99,24,2,5,6.0,Literacy,1,Literacy & Language,rural,Grades 6-8,Technology,moderate poverty,False,False,0
235.99,79.99,40.59,12.99,180,12,6,5.0,Literacy,5,Literacy & Language,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
432.98,28.79,16.82692308,1.7,5,12,1,30.0,Economics,13,History & Civics,rural,Grades 9-12,Supplies,highest poverty,False,False,1
856.95,404.99,398.99,392.99,20,1,2,2.0,Mathematics,2,Math & Science,suburban,Grades PreK-2,Technology,highest poverty,True,False,1
255.08,42.08,24.82375,11.77,20,12,0,9.0,Literacy,8,Literacy & Language,rural,Grades PreK-2,Other,highest poverty,False,False,0
318.11,35.54,18.17333333,2.95,26,2,0,23.0,Literacy,6,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
489.0,36.72,15.93705882,2.25,33,4,0,26.0,Visual Arts,17,Music & The Arts,rural,Grades 9-12,Supplies,moderate poverty,False,False,0
291.4,229.95,229.95,229.95,32,8,5,1.0,Mathematics,1,Math & Science,urban,Grades PreK-2,Other,highest poverty,False,False,1
168.0,44.99,34.65666667,26.99,60,11,2,4.0,Performing Arts,3,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
171.98,47.49,37.68,27.87,50,12,0,3.0,Mathematics,2,Math & Science,urban,Grades 9-12,Supplies,highest poverty,False,False,1
231.25,180.49,180.49,180.49,30,7,5,1.0,Special Needs,1,Special Needs,urban,Grades 6-8,Technology,highest poverty,False,False,0
640.39,56.99,22.8726087,8.74,24,2,0,23.0,Literacy,23,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
395.83,355.5,355.5,355.5,24,9,5,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
150.0,58.0,42.49,26.98,70,2,1,3.0,Environmental Science,2,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
676.0,6.95,6.95,6.95,1000,4,2,80.0,Environmental Science,1,Math & Science,rural,Grades 9-12,Supplies,moderate poverty,False,False,0
809.2,99.0,24.872,3.88,165,10,6,48.0,Music,10,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,False,False,1
301.05,64.95,30.18555556,9.99,20,1,5,9.0,Mathematics,9,Math & Science,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
399.36,329.0,119.66,14.99,30,3,0,3.0,Music,3,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,False,False,0
1700.99,1439.99,1439.99,1439.99,55,8,5,1.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,True,1
787.0,5.11,2.626666667,0.99,100,8,3,200.0,Literature & Writing,3,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,0
764.0,629.99,629.99,629.99,20,4,6,1.0,Health & Life Science,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,False,0
138.49,49.99,33.65666667,0.99,30,2,5,4.0,Music,2,Music & The Arts,rural,Grades 9-12,Supplies,highest poverty,False,False,1
877.31,94.99,94.99,94.99,115,12,6,8.0,Mathematics,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,True,False,1
251.13,75.0,32.76,3.19,30,8,1,6.0,Other,4,Health & Sports,urban,Grades 6-8,Supplies,highest poverty,True,False,1
325.0,12.99,12.99,12.99,42,10,6,20.0,Special Needs,1,Special Needs,rural,Grades 6-8,Technology,highest poverty,False,False,1
360.07,29.13,9.291142857,2.91,23,11,4,35.0,Literacy,35,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
284.0,6.69,6.69,6.69,400,3,6,35.0,Visual Arts,1,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,1
584.0,48.5,10.59552632,3.59,30,3,4,50.0,History & Geography,36,History & Civics,urban,Grades PreK-2,Other,highest poverty,False,False,1
852.86,599.99,247.99,8.99,36,8,5,9.0,Mathematics,3,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,0
361.84,75.0,73.7425,69.99,26,7,0,4.0,Literacy,4,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
347.16,38.95,34.17222222,27.95,25,10,5,9.0,Literacy,9,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
596.29,16.78,16.78,16.78,200,2,5,30.0,College & Career Prep,1,Health & Sports,urban,Grades 6-8,Technology,highest poverty,True,False,1
244.57,79.95,35.35,4.95,16,12,4,12.0,Mathematics,5,Math & Science,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
252.0,39.75,20.20333333,2.87,120,3,2,20.0,Foreign Languages,3,Literacy & Language,suburban,Grades 9-12,Supplies,moderate poverty,False,False,1
290.0,229.99,229.99,229.99,30,4,0,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
474.0,8.09,6.965,5.39,30,11,6,61.0,Literacy,16,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,0
622.57,571.99,571.99,571.99,24,9,3,1.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
211.34,20.99,14.24,7.49,7,1,5,9.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
490.74,449.0,449.0,449.0,19,5,2,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,1
822.72,169.0,156.2,139.0,300,1,5,5.0,Literacy,5,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
241.17,76.77,16.99,2.95,31,1,0,16.0,Literacy,11,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
663.59,312.75,110.125,15.75,300,8,3,7.0,Sports,4,Health & Sports,urban,Grades 6-8,Supplies,highest poverty,False,False,1
471.0,23.96,13.25,1.46,20,12,5,19.0,Sports,5,Health & Sports,urban,Grades 6-8,Supplies,highest poverty,False,False,1
295.03,126.25,41.0975,3.24,35,8,4,22.0,Literature & Writing,4,Literacy & Language,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
273.0,7.19,7.19,7.19,30,3,6,30.0,Literacy,1,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,False,True,1
120.75,39.5,34.65,24.95,17,1,6,3.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
846.0,699.6,699.6,699.6,30,9,4,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
701.74,649.99,649.99,649.99,27,11,1,1.0,Character Education,1,Math & Science,suburban,Grades 6-8,Technology,moderate poverty,True,False,1
664.0,154.99,28.07666667,8.95,16,4,5,33.0,Literacy,9,Literacy & Language,rural,Grades PreK-2,Other,moderate poverty,False,False,0
428.18,43.76,13.52758621,5.1,999,11,6,29.0,Sports,29,Health & Sports,suburban,Grades 9-12,Other,low poverty,False,True,0
142.0,52.57,52.57,52.57,20,10,5,2.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
328.26,129.0,48.975,29.95,8,7,5,6.0,Special Needs,6,Special Needs,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
196.0,21.8,16.15,10.5,15,1,0,9.0,Health & Life Science,2,Math & Science,urban,Grades 9-12,Supplies,highest poverty,False,False,1
435.96,99.99,99.99,99.99,8,8,0,4.0,Music,1,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,1
376.0,99.5,33.67777778,19.95,14,4,4,9.0,Literature & Writing,9,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
159.72,99.99,57.99,15.99,18,9,1,2.0,Literature & Writing,2,Literacy & Language,rural,Grades PreK-2,Technology,moderate poverty,False,False,1
148.63,95.0,55.975,16.95,150,3,1,2.0,Literacy,2,Literacy & Language,suburban,Grades PreK-2,Supplies,highest poverty,False,False,0
597.43,42.09,6.281348315,0.77,120,8,4,89.0,Literacy,89,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
211.18,5.1,5.1,5.1,50,12,4,35.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,1
422.56,149.99,81.32333333,36.99,9,10,0,6.0,Special Needs,3,Special Needs,urban,Grades 6-8,Technology,highest poverty,False,False,1
817.63,688.0,258.6633333,18.99,10,8,4,3.0,Character Education,3,Math & Science,suburban,Grades 9-12,Technology,highest poverty,False,False,1
375.0,67.5,45.65,9.95,23,11,6,8.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,True,False,0
199.24,149.99,149.99,149.99,100,9,4,1.0,Special Needs,1,Special Needs,rural,Grades 6-8,Technology,moderate poverty,False,False,1
278.56,99.99,59.99,19.99,70,10,6,4.0,Music,2,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,True,False,1
399.79,29.95,29.95,29.95,20,12,4,12.0,Music,3,Music & The Arts,rural,Grades 9-12,Other,highest poverty,False,False,1
447.86,186.75,186.75,186.75,150,1,5,2.0,Gym & Fitness,1,Health & Sports,rural,Grades 9-12,Other,highest poverty,False,False,1
218.79,3.99,3.72,3.45,60,10,4,50.0,Health & Wellness,2,Health & Sports,suburban,Grades PreK-2,Other,highest poverty,False,False,1
135.0,49.95,49.95,49.95,20,5,4,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
315.02,268.99,268.99,268.99,18,12,3,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
561.5,55.08,21.97666667,4.7,10,9,1,29.0,Visual Arts,12,Music & The Arts,rural,Grades 9-12,Supplies,highest poverty,False,False,0
170.0,129.0,129.0,129.0,30,6,0,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
948.0,584.98,392.81,200.64,120,12,3,2.0,History & Geography,2,History & Civics,urban,Grades 9-12,Technology,highest poverty,False,False,1
943.0,781.44,781.44,781.44,23,3,1,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
401.0,107.99,107.99,107.99,3,1,5,3.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,True,1
841.38,199.0,25.62774194,5.97,20,11,6,31.0,Literacy,30,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,1
211.0,32.71,32.71,32.71,100,3,0,5.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
617.88,86.5,22.285625,6.26,23,10,6,27.0,Nutrition,16,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
549.49,499.99,499.99,499.99,26,10,5,1.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
175.38,99.95,62.95,25.95,100,10,2,2.0,Mathematics,2,Math & Science,rural,Grades 6-8,Supplies,highest poverty,False,False,1
152.02,104.95,104.95,104.95,20,8,1,1.0,Literacy,1,Literacy & Language,rural,Grades PreK-2,Other,highest poverty,False,False,1
540.3,49.99,27.54882353,1.49,18,3,1,24.0,Other,17,Health & Sports,rural,Grades PreK-2,Other,highest poverty,False,False,0
549.48,399.99,249.99,99.99,44,6,3,2.0,Health & Life Science,2,Math & Science,rural,Grades PreK-2,Technology,highest poverty,False,False,1
171.08,139.0,139.0,139.0,30,1,5,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
653.0,179.99,140.3233333,115.99,65,12,4,4.0,Music,3,Music & The Arts,rural,Grades 6-8,Supplies,highest poverty,False,False,0
395.28,69.99,42.56142857,7.99,24,7,0,12.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,True,False,1
799.22,296.0,110.4016667,25.46,24,5,5,9.0,Literacy,6,Literacy & Language,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
693.61,334.99,61.44777778,6.89,225,8,1,16.0,Music,9,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,1
444.0,89.98,89.98,89.98,100,1,1,4.0,Music,1,Music & The Arts,rural,Grades 9-12,Technology,highest poverty,False,False,1
170.63,66.82,44.54333333,13.95,130,9,0,3.0,Mathematics,3,Math & Science,suburban,Grades 6-8,Supplies,moderate poverty,False,False,1
233.0,71.85,12.55769231,5.67,90,6,0,17.0,Literacy,13,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
277.64,56.691,31.3755,6.06,30,9,3,31.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
185.09,34.16,34.16,34.16,80,9,0,4.0,Character Education,1,Math & Science,rural,Grades 6-8,Supplies,highest poverty,False,False,1
286.0,35.95,32.37857143,28.95,22,9,0,7.0,Literacy,7,Literacy & Language,rural,Grades 6-8,Other,moderate poverty,False,False,1
444.49,98.94,21.805,2.29,28,8,0,77.0,Mathematics,6,Math & Science,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
275.1,36.85,19.34,6.93,20,11,2,14.0,Literature & Writing,3,Literacy & Language,urban,Grades PreK-2,Supplies,moderate poverty,False,False,1
285.88,56.25,56.25,56.25,9,3,4,4.0,Special Needs,1,Special Needs,rural,Grades 9-12,Supplies,highest poverty,False,False,1
690.0,144.99,144.99,144.99,98,1,5,4.0,Mathematics,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,1
759.0,75.0,26.95384615,4.95,33,12,6,25.0,Literacy,12,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,0
339.32,30.41,29.69,28.97,350,2,2,10.0,Environmental Science,2,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
243.1,79.99,41.99,19.99,30,6,2,5.0,Mathematics,5,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,0
407.91,9.99,7.348,5.55,150,12,3,50.0,Literacy,10,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
237.0,4.88,4.635,4.39,20,5,1,40.0,Social Sciences,2,History & Civics,urban,Grades 6-8,Other,highest poverty,False,False,1
343.49,63.11,26.24818182,12.42,25,1,6,11.0,Mathematics,11,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
391.79,58.5,13.925,4.67,40,6,3,29.0,Literacy,22,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,1
364.51,89.95,40.58,9.99,10,12,1,8.0,Mathematics,6,Math & Science,urban,Grades 6-8,Other,highest poverty,True,False,1
338.48,299.0,299.0,299.0,25,10,2,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
660.04,441.99,301.99,161.99,17,3,4,2.0,Special Needs,2,Special Needs,suburban,Grades 6-8,Technology,highest poverty,False,False,1
617.62,169.99,96.49,22.99,120,8,3,6.0,Mathematics,2,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,1
510.61,426.55,426.55,426.55,80,7,3,1.0,Mathematics,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,0
220.78,46.99,46.99,46.99,85,11,0,4.0,Health & Life Science,1,Math & Science,rural,Grades 6-8,Supplies,moderate poverty,False,False,1
843.96,329.0,234.0,139.0,14,3,4,3.0,Special Needs,2,Special Needs,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
511.04,469.0,469.0,469.0,30,7,1,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
167.35,3.98,3.98,3.98,34,8,3,34.0,Social Sciences,1,History & Civics,urban,Grades PreK-2,Other,highest poverty,False,False,1
318.17,152.68,53.70666667,4.22,500,4,1,25.0,Gym & Fitness,3,Health & Sports,suburban,Grades 9-12,Supplies,moderate poverty,False,False,0
432.55,34.99,23.05333333,7.49,25,1,1,16.0,Mathematics,12,Math & Science,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
435.98,199.99,199.99,199.99,100,9,0,2.0,Music,1,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,True,False,1
1320.87,429.99,419.99,399.99,30,9,5,3.0,Literature & Writing,2,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
516.18,479.0,479.0,479.0,25,11,1,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
406.28,117.99,117.99,117.99,75,11,0,3.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,True,False,1
750.37,537.99,346.49,154.99,125,7,1,2.0,Health & Life Science,2,Math & Science,suburban,Grades 9-12,Technology,highest poverty,False,False,0
328.83,71.19,27.9175,0.3,500,9,0,97.0,Visual Arts,8,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
251.49,75.99,31.31,7.59,1,3,0,8.0,Special Needs,5,Special Needs,suburban,Grades 6-8,Technology,low poverty,False,False,0
317.62,135.96,134.48,133.0,24,9,5,2.0,Other,2,Health & Sports,suburban,Grades 6-8,Supplies,moderate poverty,True,False,1
231.97,12.41,9.973333333,5.83,30,10,5,32.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
406.0,59.75,55.35,51.75,15,10,6,6.0,Literacy,5,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,0
487.0,259.99,98.44,3.14,75,9,5,5.0,Mathematics,4,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
6892.34,0.0,0.0,0.0,750,4,0,0.0,Character Education,0,Health & Sports,urban,Grades 6-8,Trips,highest poverty,False,True,1
349.0,280.25,280.25,280.25,150,2,5,1.0,Health & Life Science,1,Math & Science,urban,Grades 9-12,Supplies,highest poverty,False,False,1
490.0,19.08,12.81833333,11.17,90,9,6,28.0,Mathematics,6,Math & Science,urban,Grades 6-8,Supplies,highest poverty,True,False,1
225.0,175.12,175.12,175.12,21,10,2,1.0,Other,1,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
